Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,target,tenure_ratio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
56,718,4,4,4,19943,4,13,28,2,5,2,4,2,0,0.17857142857142858,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
29,1401,6,1,2,3131,1,13,10,5,10,8,0,8,0,1.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
19,645,9,2,3,2552,1,25,1,4,1,1,0,0,0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
45,1457,7,3,1,4477,4,19,7,2,3,2,0,2,0,0.42857142857142855,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
37,977,1,3,4,6474,1,13,14,2,14,8,3,11,0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20,805,3,3,1,3033,1,12,2,2,2,2,1,2,0,1.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
44,1097,10,4,3,2936,1,11,6,4,6,4,0,2,1,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
53,1223,7,2,4,18606,3,18,26,6,7,7,4,7,0,0.2692307692307692,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,942,15,1,2,2168,0,18,6,2,5,4,1,3,0,0.8333333333333334,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
22,1256,3,4,3,2853,0,11,1,5,0,0,0,0,1,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
46,1402,2,3,3,17048,8,23,28,2,26,15,15,9,0,0.9285714285714286,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
44,111,17,3,4,2290,2,13,6,3,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
33,147,2,3,2,3600,1,13,5,2,5,4,1,4,0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
41,906,5,2,1,2107,6,17,5,2,1,0,0,0,1,0.2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
30,1329,29,4,3,4115,8,19,8,3,4,3,0,3,0,0.5,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40,1184,2,4,2,4327,5,12,5,2,0,0,0,0,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
50,1421,2,3,4,17856,2,22,32,3,2,2,2,2,0,0.0625,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
28,1179,19,4,4,3196,1,12,6,2,6,5,3,3,0,1.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
46,1450,15,2,4,19081,5,11,25,2,4,2,0,3,0,0.16,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
35,1361,17,4,3,8966,3,15,15,2,7,7,1,7,0,0.4666666666666667,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
24,984,17,2,4,2210,1,13,1,3,1,0,0,0,1,1.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33,1146,25,3,2,4539,1,12,10,3,10,7,0,1,0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36,917,6,4,3,2741,1,14,7,4,7,7,1,7,0,1.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
30,853,7,4,3,3491,1,13,10,4,10,7,8,9,0,1.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
44,200,29,4,4,4541,1,25,20,3,20,11,13,17,0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
20,654,21,3,3,2678,1,17,2,2,2,1,2,2,0,1.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
46,150,2,4,4,7379,2,11,12,3,6,3,1,4,0,0.5,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
42,179,2,5,4,6272,7,16,10,3,4,3,0,3,0,0.4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
60,696,7,4,2,5220,0,18,12,3,11,7,1,9,0,0.9166666666666666,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
32,116,13,3,3,2743,1,20,2,2,2,2,2,2,0,1.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
32,1316,2,2,4,4998,4,14,10,2,8,7,0,7,0,0.8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
36,363,1,3,3,10252,2,21,17,2,7,7,7,7,0,0.4117647058823529,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
33,117,9,3,1,2781,0,13,15,5,14,10,4,10,0,0.9333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40,107,10,3,2,6852,7,12,7,2,5,1,1,3,0,0.7142857142857143,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25,1356,10,4,3,4950,0,14,5,4,4,3,1,1,0,0.8,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
30,1465,1,3,4,3579,0,21,12,2,11,9,5,7,0,0.9166666666666666,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
42,458,26,5,1,13191,3,17,20,6,1,0,0,0,0,0.05,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
35,1212,8,2,3,10377,4,11,16,6,13,2,4,12,0,0.8125,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
27,1103,14,3,1,2235,1,14,9,3,9,7,6,8,0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
54,966,1,4,4,10502,7,17,33,2,5,4,1,4,0,0.15151515151515152,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,1117,2,1,1,2011,1,13,10,5,10,5,7,7,0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19,504,10,3,1,1859,1,25,1,2,1,1,0,0,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
29,1010,1,3,1,3760,1,15,3,5,3,2,1,2,0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,685,3,3,4,17779,3,14,36,2,10,9,0,9,0,0.2777777777777778,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
31,1332,11,2,3,6833,1,12,6,2,6,5,0,1,0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
31,1062,24,3,3,6812,1,19,10,2,10,9,1,8,0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,326,3,3,3,5171,5,17,13,2,6,1,0,5,0,0.46153846153846156,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,920,3,3,3,19740,3,14,25,2,8,7,0,7,0,0.32,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
49,1098,4,2,1,18711,2,13,23,2,1,0,0,0,0,0.043478260869565216,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
36,469,3,3,3,3692,1,12,12,2,11,10,0,7,0,0.9166666666666666,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
48,969,2,2,4,2559,5,11,7,4,1,0,0,0,0,0.14285714285714285,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
27,1167,4,2,1,2517,1,11,5,2,5,3,0,3,0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
29,1329,7,3,3,6623,1,11,6,2,6,0,1,0,0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48,715,1,3,4,18265,6,12,25,3,1,0,0,0,0,0.04,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
29,694,1,3,4,16124,3,14,9,2,7,7,1,7,0,0.7777777777777778,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,1320,20,3,3,2585,0,17,2,5,1,0,0,0,0,0.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
44,1099,5,3,2,18213,7,11,26,5,22,9,3,10,0,0.8461538461538461,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
33,536,10,5,4,8380,0,14,10,3,9,8,0,8,0,0.9,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
19,265,25,3,2,2994,1,12,1,2,1,0,0,1,0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
23,373,1,2,4,1223,1,22,1,2,1,0,0,1,0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
25,599,24,1,3,1118,1,14,1,4,1,0,1,0,1,1.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
26,583,4,2,3,2875,1,20,8,2,8,5,2,2,0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
45,1449,2,3,1,18824,2,16,26,2,24,10,1,11,1,0.9230769230769231,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
55,177,8,1,4,13577,1,15,34,3,33,9,15,0,0,0.9705882352941176,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,251,10,2,1,2625,1,20,2,2,2,2,2,2,1,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
46,168,4,2,4,18789,2,14,26,2,11,4,0,8,0,0.4230769230769231,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
34,131,2,3,3,4538,0,12,4,3,3,2,0,2,0,0.75,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
51,237,9,3,4,19847,4,24,31,5,29,10,11,10,0,0.9354838709677419,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
59,1429,18,4,4,10512,6,12,25,6,9,7,5,4,0,0.36,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
34,135,19,3,3,4444,4,13,15,2,11,8,5,10,0,0.7333333333333333,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,791,1,4,4,2154,0,11,5,2,4,2,0,2,0,0.8,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
44,1199,4,2,3,19190,1,14,26,4,25,9,14,13,0,0.9615384615384616,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
34,648,11,3,3,4490,4,11,14,5,10,9,1,8,0,0.7142857142857143,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
35,735,6,1,3,3506,0,14,4,3,3,2,2,2,0,0.75,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
42,603,7,4,2,2372,6,16,18,2,1,0,0,0,0,0.05555555555555555,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
43,531,4,4,4,10231,3,14,23,3,21,7,15,17,0,0.9130434782608695,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,429,2,4,3,5410,9,11,18,2,16,14,5,12,0,0.8888888888888888,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
44,621,15,3,1,7978,1,11,10,2,10,7,0,5,1,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,193,2,3,4,3867,1,12,2,2,2,2,2,2,0,1.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
51,968,6,2,2,2838,0,14,8,6,7,0,7,7,0,0.875,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,879,9,2,3,4695,7,18,10,3,8,4,1,7,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
29,806,7,3,2,3339,3,13,10,2,7,7,7,7,1,0.7,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
28,640,1,3,4,2080,2,11,5,2,3,2,1,2,0,0.6,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
25,266,1,3,4,2096,1,18,2,3,2,2,2,1,0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32,604,8,3,3,6209,1,15,10,4,10,7,0,8,0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
45,364,25,3,2,18061,3,22,22,4,0,0,0,0,0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39,412,13,4,3,17123,6,13,21,4,19,9,15,2,0,0.9047619047619048,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
58,848,23,4,1,2372,1,12,2,3,2,2,2,2,0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32,1089,7,2,4,4883,1,18,10,3,10,4,1,1,1,1.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
39,360,23,3,3,3904,0,13,6,2,5,2,0,3,1,0.8333333333333334,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
30,1138,6,3,1,4627,0,12,10,6,9,2,6,7,0,0.9,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
36,325,10,4,4,7094,3,12,10,0,7,7,1,7,0,0.7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
46,991,1,2,4,3423,6,12,10,3,7,6,5,7,0,0.7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28,1476,1,3,3,6674,0,11,10,6,9,8,7,5,0,0.9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50,1322,28,3,4,16880,4,11,25,2,3,2,1,2,0,0.12,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
40,299,25,4,4,9094,2,12,9,2,5,4,1,0,1,0.5555555555555556,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
52,1030,5,3,2,8446,9,19,10,2,8,7,7,7,1,0.8,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
30,634,17,4,2,11916,1,23,9,2,9,1,0,8,0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
39,524,18,2,1,4534,0,11,9,6,8,7,1,7,0,0.8888888888888888,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31,587,2,4,4,9852,1,19,10,5,10,8,9,6,0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41,256,10,2,3,6151,1,13,19,4,19,2,11,9,0,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
31,1060,1,3,4,2302,1,11,3,2,3,2,2,2,1,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
44,935,3,3,1,2362,4,12,10,4,3,2,1,2,1,0.3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
42,495,2,1,3,17861,0,13,21,3,20,8,2,10,0,0.9523809523809523,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
55,282,2,2,4,19187,4,14,23,5,19,9,9,11,0,0.8260869565217391,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
56,206,8,4,4,19717,6,14,36,4,7,3,7,7,0,0.19444444444444445,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
40,458,16,2,3,3544,9,16,6,0,4,2,0,0,0,0.6666666666666666,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
34,943,9,3,4,8500,0,11,10,0,9,7,1,6,0,0.9,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,523,2,3,3,4661,1,13,9,4,9,8,8,8,0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
41,1018,1,3,3,4103,0,17,10,2,9,3,1,7,0,0.9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,482,4,4,3,4249,1,11,9,3,9,6,1,1,0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
51,770,5,3,3,14026,1,11,33,2,33,9,0,10,0,1.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
38,1009,2,2,2,6893,3,15,11,3,7,7,1,7,0,0.6363636363636364,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,507,15,2,3,6125,1,12,10,6,10,8,9,6,0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25,882,19,1,4,3669,3,11,7,6,3,2,1,2,0,0.42857142857142855,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
58,601,7,4,3,10008,7,14,31,0,10,9,5,9,1,0.3225806451612903,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
40,329,1,4,2,2387,3,22,7,3,4,2,0,3,0,0.5714285714285714,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
36,607,7,3,1,4639,2,16,17,2,15,7,6,13,0,0.8823529411764706,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
48,855,4,3,4,7898,1,11,11,2,10,9,0,8,0,0.9090909090909091,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27,1291,11,3,3,2534,8,14,5,4,1,0,0,0,0,0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
51,1405,11,2,4,13142,3,16,29,1,5,2,0,3,0,0.1724137931034483,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
18,1124,1,3,4,1611,1,15,0,5,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
35,817,1,3,4,5363,0,12,10,0,9,7,0,0,0,0.9,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27,793,2,1,4,5071,3,20,8,3,6,2,0,0,0,0.75,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
55,267,13,4,1,13695,6,17,24,2,19,7,3,8,1,0.7916666666666666,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
56,1369,23,3,4,13402,4,12,33,0,19,16,15,9,0,0.5757575757575758,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
34,999,26,1,1,2029,1,20,5,2,5,4,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40,1202,2,1,2,6377,5,20,15,0,12,11,11,8,0,0.8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,285,29,3,2,5429,4,13,10,1,8,7,7,7,0,0.8,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
31,703,2,3,3,2785,7,14,3,3,1,0,0,0,1,0.3333333333333333,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
35,662,18,4,4,4614,0,18,5,0,4,2,3,2,1,0.8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
38,693,7,3,4,2610,1,11,4,2,4,2,0,3,0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
34,404,2,4,3,6687,1,11,14,2,14,11,4,11,0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
28,736,26,3,3,4724,1,11,5,0,5,3,0,4,0,1.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
31,330,22,4,4,6179,1,15,10,3,10,2,6,7,1,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
39,1498,21,4,1,6120,3,12,8,2,5,4,1,4,0,0.625,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
51,541,2,3,2,10596,2,11,14,5,4,2,3,2,0,0.2857142857142857,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
41,1200,22,3,4,5467,3,14,12,4,6,2,3,3,0,0.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,1439,4,1,3,2996,7,15,8,2,6,4,1,3,0,0.75,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
33,1111,5,1,2,9998,6,13,8,2,5,4,1,2,0,0.625,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
32,499,2,1,3,4078,0,13,4,3,3,2,1,2,0,0.75,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
39,1485,25,2,3,10920,3,21,13,2,6,4,0,5,0,0.46153846153846156,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,1372,18,1,1,6232,2,11,6,3,3,2,1,2,0,0.5,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
52,322,28,2,4,13247,2,11,24,3,5,3,0,2,0,0.20833333333333334,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
43,930,6,3,1,4081,1,14,20,3,20,7,1,8,0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
27,205,10,3,4,5769,1,11,6,3,6,2,4,4,0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
27,135,17,4,4,2394,1,13,8,2,8,2,7,7,1,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
26,683,2,1,1,3904,0,12,5,2,4,3,1,1,0,0.8,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
42,1147,10,3,3,16799,0,14,21,5,20,7,0,9,0,0.9523809523809523,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
52,258,8,4,3,2950,9,13,12,2,5,4,0,4,0,0.4166666666666667,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
37,1462,11,3,1,3629,4,18,8,6,3,2,0,2,0,0.375,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
35,200,18,2,3,9362,2,11,10,2,2,2,2,2,0,0.2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,949,1,3,1,3229,4,11,7,2,3,2,0,2,0,0.42857142857142855,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
26,652,7,3,3,3578,0,12,8,2,7,7,0,7,0,0.875,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
29,332,17,3,2,7988,1,13,10,3,10,9,0,9,0,1.0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
49,1475,28,2,1,4284,3,20,20,2,4,3,1,3,1,0.2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
29,337,14,1,3,7553,0,12,9,1,8,7,7,7,1,0.8888888888888888,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
54,971,1,3,4,17328,6,19,29,3,20,7,12,7,0,0.6896551724137931,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
58,1055,1,3,4,19701,3,21,32,3,9,8,1,5,0,0.28125,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
55,1136,1,4,2,14732,2,13,31,4,7,7,0,0,0,0.22580645161290322,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
36,1174,3,4,1,9278,3,16,15,3,5,4,0,1,0,0.3333333333333333,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
31,667,1,4,2,1359,1,12,1,3,1,0,0,0,1,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30,855,7,4,4,4779,7,14,8,3,3,2,0,2,0,0.375,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,182,8,5,1,16422,3,11,9,3,3,2,1,0,0,0.3333333333333333,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,560,1,4,4,2996,5,14,10,2,4,3,1,3,0,0.4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
31,202,8,3,1,1261,1,12,1,3,1,0,0,0,1,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,1377,11,1,2,2099,0,14,6,3,5,0,1,4,0,0.8333333333333334,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
36,172,4,4,1,5810,1,16,10,2,10,4,1,8,0,1.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
36,329,16,4,3,5647,4,13,11,3,3,2,0,2,0,0.2727272727272727,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
47,465,1,3,1,3420,7,12,17,2,6,5,1,2,0,0.35294117647058826,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
25,383,9,2,1,4400,3,12,6,2,3,2,2,2,1,0.5,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
37,1413,5,2,3,3500,0,14,7,2,6,5,1,3,0,0.8571428571428571,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
